CD_ORDER,CD_MISSION,NM_PRIORITY,TP_MISSION,DSC_MISSION,UDC,OID_STACKED_UDC,OID_FORKLIFT,FROM_X,FROM_Y,FROM_Z,AREA_FROM,TP_AREA_FROM,DSC_AREA_FROM,BEAM_FROM,AREA_TO,TP_AREA_TO,DSC_AREA_TO,BEAM_TO,TO_X,TO_Y,TO_Z,DT_INSERT,DT_START,DT_UPDATE,DIFF,OID_ORDER_R_BEAM,OID_ORDER,OID_ORDER_R,OID_ARTICLE,OID_BATCH,QTY_TO_PICK,NM_ENTIRE,NM_TOTAL,CD_ARTICLE,DSC_ARTICLE,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO
2562121495,"3,912,139",5,15,CARICO DA MAG AUTO,1,"3,803,767",34,"246,340","425,843",0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,901,11,4,9/11/2022 8:11,9/11/2022 8:12,9/11/2022 8:14,2,"1,385,432","1,307,056",0,0,0,0,1,1,756695,STONES 2.0 AR.WHITE MAT.LI.SF.30X60,368,580,1,9/11/2022 8:13,1
2562121495,"3,912,166",5,15,CARICO DA MAG AUTO,1,"3,803,789",34,"246,340","425,843",0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,908,5,5,9/11/2022 8:21,9/11/2022 8:21,9/11/2022 8:23,1,"1,385,440","1,307,056",0,0,0,0,1,1,756684,STONES 2.0 AR.WHITE MAT.MOSAICO 5X5,575,760,1,9/11/2022 8:22,0
2562121495,"3,912,361",5,15,CARICO DA MAG AUTO,1,"3,804,098",34,"246,340","425,843",0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,906,12,2,9/11/2022 9:45,9/11/2022 10:21,9/11/2022 10:23,2,"1,385,562","1,307,056",0,0,0,0,1,1,756684,STONES 2.0 AR.WHITE MAT.MOSAICO 5X5,153,400,1,9/11/2022 10:22,1
2562121495,"3,912,467",8,15,CARICO DA MAG AUTO,1,"3,804,081",34,"241,569","416,461",0,MA-TE-PIC,OUT_AUTO_T,DEPOSITO TERRA USCITA MA,-,0,STOCK,0,-,901,2,2,9/11/2022 10:12,9/11/2022 10:15,9/11/2022 10:16,1,"1,385,556","1,307,056",0,0,0,0,1,1,756684,STONES 2.0 AR.WHITE MAT.MOSAICO 5X5,211,440,1,9/11/2022 10:15,1
2562121495,"3,912,513",8,15,CARICO DA MAG AUTO,1,"3,804,110",34,"241,569","416,461",0,MA-TE-PIC,OUT_AUTO_T,DEPOSITO TERRA USCITA MA,-,0,STOCK,0,-,909,1,2,9/11/2022 10:25,9/11/2022 10:26,9/11/2022 10:28,2,"1,385,565","1,307,056",0,0,0,0,1,1,756719,"STONES 2.0 AR.WHITE MAT.BATTISC.4,6X60",294,480,1,9/11/2022 10:27,1
2562121495,"3,912,525",8,15,CARICO DA MAG AUTO,1,"3,804,118",34,"241,569","416,461",0,MA-TE-PIC,OUT_AUTO_T,DEPOSITO TERRA USCITA MA,-,0,STOCK,0,-,909,13,2,9/11/2022 10:27,9/11/2022 10:28,9/11/2022 10:30,2,"1,385,566","1,307,056",0,0,0,0,1,1,756719,"STONES 2.0 AR.WHITE MAT.BATTISC.4,6X60",84,320,1,9/11/2022 10:29,1
2562121502,"3,911,750",5,15,CARICO DA MAG AUTO,1,"3,803,343",34,"246,340","425,843",0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,5,"401,058","413,174",0,9/11/2022 5:30,9/11/2022 5:35,9/11/2022 5:37,2,"1,385,307","1,307,058",0,0,0,0,1,1,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,968,780,1,9/11/2022 5:36,1
2562121502,"3,911,753",5,15,CARICO DA MAG AUTO,1,"3,803,346",34,"246,340","425,843",0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,5,"401,058","413,174",0,9/11/2022 5:31,9/11/2022 5:37,9/11/2022 5:40,2,"1,385,308","1,307,058",0,0,0,0,1,1,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,968,780,1,9/11/2022 5:38,1
2562121502,"3,911,755",5,15,CARICO DA MAG AUTO,1,"3,803,353",34,"246,340","425,843",0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,5,"401,058","413,174",0,9/11/2022 5:32,9/11/2022 5:40,9/11/2022 5:43,3,"1,385,309","1,307,058",0,0,0,0,1,1,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,968,780,1,9/11/2022 5:41,1
2562121502,"3,911,757",5,15,CARICO DA MAG AUTO,1,"3,803,360",34,"246,340","425,843",0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,5,"401,058","413,174",0,9/11/2022 5:33,9/11/2022 5:43,9/11/2022 5:45,3,"1,385,310","1,307,058",0,0,0,0,1,1,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,968,780,1,9/11/2022 5:44,1
2562121502,"3,911,761",5,15,CARICO DA MAG AUTO,1,"3,803,369",34,"246,340","425,843",0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,5,"401,058","413,174",0,9/11/2022 5:35,9/11/2022 5:45,9/11/2022 5:48,3,"1,385,311","1,307,058",0,0,0,0,1,1,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,968,780,1,9/11/2022 5:47,1
2562121502,"3,911,766",5,15,CARICO DA MAG AUTO,1,"3,803,377",34,"246,340","425,843",0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,5,"401,058","413,174",0,9/11/2022 5:37,9/11/2022 5:48,9/11/2022 5:51,3,"1,385,312","1,307,058",0,0,0,0,1,1,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,968,780,1,9/11/2022 5:49,1
2562121502,"3,911,772",5,15,CARICO DA MAG AUTO,1,"3,803,384",34,"246,340","425,843",0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,5,"401,058","413,174",0,9/11/2022 5:39,9/11/2022 5:51,9/11/2022 5:53,3,"1,385,313","1,307,058",0,0,0,0,1,1,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,968,780,1,9/11/2022 5:52,1
2562121502,"3,911,779",5,15,CARICO DA MAG AUTO,1,"3,803,391",34,"246,340","425,843",0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,5,"401,058","413,174",0,9/11/2022 5:42,9/11/2022 5:53,9/11/2022 5:56,3,"1,385,314","1,307,058",0,0,0,0,1,1,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,968,800,1,9/11/2022 5:54,1
2562121502,"3,911,782",5,15,CARICO DA MAG AUTO,1,"3,803,398",34,"246,340","425,843",0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,5,"401,058","413,174",0,9/11/2022 5:45,9/11/2022 5:56,9/11/2022 5:59,3,"1,385,315","1,307,058",0,0,0,0,1,1,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,968,800,1,9/11/2022 5:57,1
2562121502,"3,911,841",5,15,CARICO DA MAG AUTO,1,"3,803,457",34,"246,340","425,843",0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,5,"401,058","413,174",0,9/11/2022 6:06,9/11/2022 6:15,9/11/2022 6:18,3,"1,385,324","1,307,058",0,0,0,0,1,1,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,968,760,1,9/11/2022 6:16,1
2562121502,"3,911,971",5,15,CARICO DA MAG AUTO,1,"3,803,558",64,"246,340","425,843",0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,M3-BO-480,S_CA,BOX PRONTI CAMION,5,"401,058","413,174",0,9/11/2022 6:56,9/11/2022 6:56,9/11/2022 6:59,3,"1,385,396","1,307,058",0,0,0,0,1,1,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,968,780,1,9/11/2022 6:58,1
2562121502,"3,913,525",6,60,POSIZIONAMENTO INTERI,2,"3,805,469",64,"322,399","349,081",0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-480,S_CA,BOX PRONTI CAMION,3,"400,875","410,380",0,9/11/2022 15:41,9/11/2022 18:46,9/11/2022 18:53,7,"1,385,276","1,307,058","40,284,773","1,741,020","230,878",0,19,19,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,"5,806",,1,9/11/2022 18:49,3
2562121502,"3,914,034",6,60,POSIZIONAMENTO INTERI,2,"3,805,490",64,"322,399","349,081",0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-480,S_CA,BOX PRONTI CAMION,3,"400,875","410,380",0,9/11/2022 18:50,9/11/2022 18:53,9/11/2022 19:02,9,"1,385,276","1,307,058","40,284,773","1,741,020","230,878",0,19,19,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,"5,806",,1,9/11/2022 18:57,4
2562121502,"3,914,061",6,60,POSIZIONAMENTO INTERI,2,"3,805,554",64,"322,399","349,081",0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-480,S_CA,BOX PRONTI CAMION,3,"400,875","410,380",0,9/11/2022 18:58,9/11/2022 19:02,9/11/2022 19:28,26,"1,385,276","1,307,058","40,284,773","1,741,020","230,878",0,19,19,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,"5,806",,1,9/11/2022 19:25,22
2562121502,"3,914,119",6,60,POSIZIONAMENTO INTERI,2,"3,805,577",64,"322,399","349,081",0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-480,S_CA,BOX PRONTI CAMION,3,"400,875","410,380",0,9/11/2022 19:25,9/11/2022 19:28,9/11/2022 19:37,9,"1,385,276","1,307,058","40,284,773","1,741,020","230,878",0,19,19,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,"5,806",,1,9/11/2022 19:33,5
2562121502,"3,914,139",6,60,POSIZIONAMENTO INTERI,2,"3,805,590",64,"322,399","349,081",0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-480,S_CA,BOX PRONTI CAMION,3,"400,875","410,380",0,9/11/2022 19:33,9/11/2022 19:37,9/11/2022 19:46,9,"1,385,276","1,307,058","40,284,773","1,741,020","230,878",0,19,19,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,"5,806",,1,9/11/2022 19:41,4
2562121502,"3,914,151",8,60,POSIZIONAMENTO INTERI,1,"3,806,075",92,"322,399","349,081",0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-480,S_CA,BOX PRONTI CAMION,3,"400,875","410,380",0,9/11/2022 19:41,10/11/2022 5:08,10/11/2022 5:17,9,"1,385,276","1,307,058","40,284,773","1,741,020","230,878",0,19,19,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,"5,806",,1,10/11/2022 5:13,5
2562121502,"3,914,651",8,60,POSIZIONAMENTO INTERI,1,"3,806,093",92,"322,399","349,081",0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-480,S_CA,BOX PRONTI CAMION,3,"400,875","410,380",0,10/11/2022 5:14,10/11/2022 5:17,10/11/2022 5:28,11,"1,385,276","1,307,058","40,284,773","1,741,020","230,878",0,19,19,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,"5,806",,1,10/11/2022 5:20,3
2562121502,"3,914,662",8,60,POSIZIONAMENTO INTERI,1,"3,806,126",92,"322,399","349,081",0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-480,S_CA,BOX PRONTI CAMION,5,"401,058","413,174",0,10/11/2022 5:20,10/11/2022 5:28,10/11/2022 5:33,5,"1,385,276","1,307,058","40,284,773","1,741,020","230,878",0,19,19,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,"5,806",,1,10/11/2022 5:30,2
2562121502,"3,914,716",8,60,POSIZIONAMENTO INTERI,1,"3,806,146",92,"322,399","349,081",0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-500,S_CA,BOX PRONTI CAMION,4,"406,759","430,967",0,10/11/2022 5:30,10/11/2022 5:33,10/11/2022 5:39,6,"1,385,276","1,307,058","40,284,773","1,741,020","230,878",0,19,19,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,"5,806",,1,10/11/2022 5:36,3
2562121502,"3,914,728",8,60,POSIZIONAMENTO INTERI,1,"3,806,167",92,"322,399","349,081",0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-500,S_CA,BOX PRONTI CAMION,4,"406,759","430,967",0,10/11/2022 5:36,10/11/2022 5:39,10/11/2022 5:47,8,"1,385,276","1,307,058","40,284,773","1,741,020","230,878",0,19,19,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,"5,806",,1,10/11/2022 5:42,3
2562121502,"3,914,746",8,60,POSIZIONAMENTO INTERI,1,"3,806,189",92,"322,399","349,081",0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-500,S_CA,BOX PRONTI CAMION,4,"406,759","430,967",0,10/11/2022 5:43,10/11/2022 5:47,10/11/2022 5:53,6,"1,385,276","1,307,058","40,284,773","1,741,020","230,878",0,19,19,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,"5,806",,1,10/11/2022 5:50,3
2562121502,"3,914,761",8,60,POSIZIONAMENTO INTERI,1,"3,806,207",92,"322,399","349,081",0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-500,S_CA,BOX PRONTI CAMION,4,"406,759","430,967",0,10/11/2022 5:50,10/11/2022 5:53,10/11/2022 5:59,7,"1,385,276","1,307,058","40,284,773","1,741,020","230,878",0,19,19,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,"5,806",,1,10/11/2022 5:56,3
2562121502,"3,914,775",8,60,POSIZIONAMENTO INTERI,2,"3,806,234",92,"322,399","349,081",0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-500,S_CA,BOX PRONTI CAMION,4,"406,759","430,967",0,10/11/2022 5:56,10/11/2022 5:59,10/11/2022 6:09,9,"1,385,276","1,307,058","40,284,773","1,741,020","230,878",0,19,19,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,"5,806",,1,10/11/2022 6:03,4
2562121502,"3,914,954",5,15,CARICO DA MAG AUTO,1,"3,806,453",64,"246,340","425,843",0,MA-RUL-PIC,OUT_AUTO,RULLIERA PICKING MAGAUTO,-,0,STOCK,0,-,909,7,2,10/11/2022 7:19,10/11/2022 7:24,10/11/2022 7:26,2,"1,386,106","1,307,058",0,0,0,0,1,1,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,218,480,1,10/11/2022 7:25,1
2562121509,"3,911,683",6,60,POSIZIONAMENTO INTERI,2,"3,805,120",40,"322,408","339,901",0,M0-B08-03,STOCK,PIAZZALE NUOVO,30,M3-BO-241,S_CA,BOX PRONTI CAMION,12,"342,821","431,530",0,9/11/2022 5:12,9/11/2022 16:28,9/11/2022 16:36,8,"1,385,273","1,307,059","40,284,774","1,741,020","230,878",0,2,2,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,"5,806",,1,9/11/2022 16:31,3
2562121509,"3,911,684",6,60,POSIZIONAMENTO INTERI,2,"3,805,181",40,"322,399","349,081",0,M0-B08-03,STOCK,PIAZZALE NUOVO,36,M3-BO-241,S_CA,BOX PRONTI CAMION,12,"342,821","431,530",0,9/11/2022 5:12,9/11/2022 16:45,9/11/2022 16:55,10,"1,385,274","1,307,059","40,284,774","1,741,020","230,878",0,3,3,766594,B&W_MARBLE PEBBLE HIGH-GLOSSY 30X60 RET,"5,806",,1,9/11/2022 16:51,6
2562121509,"3,911,685",6,60,POSIZIONAMENTO INTERI,1,"3,804,562",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,8,"401,333","417,365",0,9/11/2022 5:12,9/11/2022 13:20,9/11/2022 13:32,12,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 13:28,9
2562121509,"3,913,030",6,60,POSIZIONAMENTO INTERI,1,"3,804,581",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,8,"401,333","417,365",0,9/11/2022 13:28,9/11/2022 13:32,9/11/2022 13:37,5,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 13:35,3
2562121509,"3,913,049",6,60,POSIZIONAMENTO INTERI,1,"3,804,597",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,8,"401,333","417,365",0,9/11/2022 13:35,9/11/2022 13:37,9/11/2022 13:43,6,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 13:40,3
2562121509,"3,913,064",6,60,POSIZIONAMENTO INTERI,1,"3,804,616",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,8,"401,333","417,365",0,9/11/2022 13:40,9/11/2022 13:43,9/11/2022 13:50,6,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 13:46,3
2562121509,"3,913,079",6,60,POSIZIONAMENTO INTERI,1,"3,804,630",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,8,"401,333","417,365",0,9/11/2022 13:46,9/11/2022 13:50,9/11/2022 13:56,6,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 13:52,3
2562121509,"3,913,093",6,60,POSIZIONAMENTO INTERI,1,"3,804,650",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,8,"401,333","417,365",0,9/11/2022 13:52,9/11/2022 13:56,9/11/2022 14:03,8,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 13:59,4
2562121509,"3,913,117",6,60,POSIZIONAMENTO INTERI,1,"3,804,672",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,8,"401,333","417,365",0,9/11/2022 14:00,9/11/2022 14:03,9/11/2022 14:08,5,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 14:06,2
2562121509,"3,913,145",6,60,POSIZIONAMENTO INTERI,1,"3,804,693",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,8,"401,333","417,365",0,9/11/2022 14:06,9/11/2022 14:08,9/11/2022 14:14,6,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 14:11,3
2562121509,"3,913,182",6,60,POSIZIONAMENTO INTERI,1,"3,804,717",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,8,"401,333","417,365",0,9/11/2022 14:11,9/11/2022 14:14,9/11/2022 14:20,6,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 14:18,3
2562121509,"3,913,206",6,60,POSIZIONAMENTO INTERI,1,"3,804,736",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,8,"401,333","417,365",0,9/11/2022 14:18,9/11/2022 14:20,9/11/2022 14:25,5,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 14:22,3
2562121509,"3,913,225",6,60,POSIZIONAMENTO INTERI,1,"3,804,756",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,8,"401,333","417,365",0,9/11/2022 14:23,9/11/2022 14:25,9/11/2022 14:30,5,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 14:27,2
2562121509,"3,913,243",6,60,POSIZIONAMENTO INTERI,1,"3,804,773",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,8,"401,333","417,365",0,9/11/2022 14:27,9/11/2022 14:30,9/11/2022 14:35,5,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 14:33,2
2562121509,"3,913,262",6,60,POSIZIONAMENTO INTERI,1,"3,804,803",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,13,"401,790","424,350",0,9/11/2022 14:33,9/11/2022 14:35,9/11/2022 14:44,9,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 14:42,6
2562121509,"3,913,296",6,60,POSIZIONAMENTO INTERI,1,"3,804,824",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,13,"401,790","424,350",0,9/11/2022 14:42,9/11/2022 14:44,9/11/2022 14:50,6,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 14:47,2
2562121509,"3,913,324",6,60,POSIZIONAMENTO INTERI,1,"3,804,839",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,13,"401,790","424,350",0,9/11/2022 14:47,9/11/2022 14:50,9/11/2022 14:56,5,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 14:53,3
2562121509,"3,913,342",6,60,POSIZIONAMENTO INTERI,1,"3,804,876",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,13,"401,790","424,350",0,9/11/2022 14:53,9/11/2022 14:56,9/11/2022 15:05,10,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 15:03,7
2562121509,"3,913,376",6,60,POSIZIONAMENTO INTERI,1,"3,804,900",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,13,"401,790","424,350",0,9/11/2022 15:03,9/11/2022 15:06,9/11/2022 15:12,6,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 15:09,4
2562121509,"3,913,405",6,60,POSIZIONAMENTO INTERI,1,"3,804,919",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,13,"401,790","424,350",0,9/11/2022 15:09,9/11/2022 15:12,9/11/2022 15:17,5,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 15:14,2
2562121509,"3,913,425",6,60,POSIZIONAMENTO INTERI,1,"3,804,940",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,13,"401,790","424,350",0,9/11/2022 15:14,9/11/2022 15:17,9/11/2022 15:22,5,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 15:19,2
2562121509,"3,913,447",6,60,POSIZIONAMENTO INTERI,1,"3,804,957",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,13,"401,790","424,350",0,9/11/2022 15:19,9/11/2022 15:22,9/11/2022 15:28,6,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 15:25,3
2562121509,"3,913,463",6,60,POSIZIONAMENTO INTERI,1,"3,804,993",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,13,"401,790","424,350",0,9/11/2022 15:25,9/11/2022 15:28,9/11/2022 15:35,7,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 15:32,4
2562121509,"3,913,497",6,60,POSIZIONAMENTO INTERI,1,"3,805,011",83,"190,015","285,883",0,M0-C70-03,STOCK,PIAZZALE NUOVO,1,M3-BO-480,S_CA,BOX PRONTI CAMION,13,"401,790","424,350",0,9/11/2022 15:33,9/11/2022 15:35,9/11/2022 15:41,6,"1,385,275","1,307,059","40,284,775","1,741,075","227,884",0,25,25,766604,B&W_MARBLE PEBBLE HIGH-GLOSSY 60X60 RET,"2,903",,1,9/11/2022 15:38,3
